ID,Label
229242,6.2481637
229360,6.3332086
231038,5.6851897
238661,6.5803866
240075,6.8497987
207844,6.513587
216776,6.369146
235408,6.4546037
203725,7.3163915
211053,4.391057
214911,4.540311
207057,7.1867337
207220,5.6929445
218328,7.6315928
230162,7.3283205
234010,7.236013
246863,5.795877
217510,6.657442
223442,8.535945
243055,6.5841
245481,7.660461
246100,8.378859
196570,5.1497965
197782,11.1027355
198867,5.0707326
199465,7.192034
199831,4.042898
200923,4.875915
201333,5.999595
201697,10.252165
202131,4.800733
202931,5.200998
202952,11.837003
202991,5.540965
203278,5.227077
203698,5.143174
204940,8.082508
205771,5.2852893
205812,6.805855
205881,6.8060765
206039,5.1615624
206703,5.3556857
206733,4.018898
207554,11.102957
208881,7.88424
209008,5.882479
210222,5.8268504
211599,11.105483
212963,8.110832
213979,5.2501802
214058,6.804964
214722,4.953422
215206,5.8270254
215330,5.192672
217005,6.1946635
217965,6.333876
218371,8.285993
218887,6.889469
219561,5.7911115
219850,11.75731
220664,5.2794404
220834,5.882701
221096,4.059106
221824,5.0645766
222231,7.8891406
222383,8.0741825
223249,6.739507
224200,6.7707105
224543,8.59879
224955,10.251944
226319,6.733045
227219,5.0978813
227307,6.6825
228322,6.333876
230633,5.0235195
231438,4.8555827
232306,11.1027355
233255,5.1897917
233733,8.6192045
234715,11.8367815
235308,8.239728
235824,4.800733
238613,6.673482
238888,3.9920573
239895,8.131249
241562,8.619426
242007,5.224101
242196,4.961748
242586,5.033761
242999,5.5869637
243599,8.131472
244038,8.046286
244248,8.082729
245238,6.3387766
246490,7.6691995
247177,8.290894
250802,5.0976825
251492,6.8000636
251747,5.5532
202111,6.6012516
202127,7.7986903
202396,6.6748686
202452,12.245652
206390,10.714163
209819,6.8769784
212660,6.544555
221630,10.970621
223333,11.987109
225418,6.526457
227436,10.751488
227936,10.832986
231511,6.5528812
232761,8.184904
235717,6.5215564
235720,5.850246
237632,7.8006186
241775,6.5132303
246936,7.7221594
247867,7.8006186
248747,7.980761
251599,12.245652
251768,12.226281
196902,11.8240595
197202,4.5935555
197245,5.519768
197806,5.04771
197852,5.32642
198755,4.789898
198885,5.056036
199635,6.178204
199936,5.1151733
200211,5.6311965
200835,4.9307175
200959,10.581498
201883,7.873589
202128,4.3608856
203101,4.8610454
203266,5.0623813
203341,7.827841
203963,12.7291355
204138,8.026257
206300,7.993696
206456,8.099102
208214,8.258875
208534,4.9484887
209290,12.503055
209321,5.159054
209450,5.180755
209984,5.1534843
210052,6.3996077
211442,7.873811
211658,3.0179572
212002,4.676833
213348,6.472408
214101,5.125126
214108,8.39205
214369,5.51108
214495,8.3665285
216816,11.725553
217334,5.636097
218035,4.408774
218043,8.392272
218094,10.462133
219405,3.036596
219987,4.7807455
220189,11.83889
220452,6.206812
220540,6.1968026
220648,6.500501
220987,4.701632
221248,5.642517
222024,6.3393745
222766,5.5912895
222805,5.142987
223248,8.361628
223343,10.911234
223679,6.2070336
223898,6.6413755
224801,11.83889
225957,4.9701877
226210,5.012439
227444,4.8075657
227760,5.6427155
227977,5.584345
227996,6.5290217
228572,6.206812
230549,6.4956007
231088,6.704864
232272,5.012439
232373,7.9512873
232844,3.1038508
233836,8.020781
233909,5.3221507
234601,5.169793
235525,7.873589
236028,6.334474
236465,6.2378287
237100,5.09295
237158,8.024792
238946,6.1733036
239018,6.337886
239330,5.568673
240991,4.7559466
241492,4.813911
241973,5.144989
242606,5.017339
243288,8.105282
244043,8.2473755
244226,5.615341
244685,5.3214197
244794,5.321929
245241,10.943074
245524,4.8603306
246067,12.5159855
246273,5.1966596
246350,8.151512
247421,5.510303
247459,5.5892453
248237,6.269786
249499,6.3998294
251297,4.3167863
251826,5.315458
252005,6.1733036
220058,6.4834466
249001,5.776393
210700,6.2024317
214967,4.2146544
241594,3.5920498
200276,4.3484716
227465,4.3766713
250062,3.0491357
204498,6.185669
205070,5.895079
227612,3.9001963
244984,3.9573874
200852,7.759026
242756,7.351604
244746,5.786483
247137,4.061344
219283,5.721966
234282,6.013284
225801,5.784073
234379,5.8146935
197976,5.314896
229008,4.353606
247829,5.086773
197511,4.2825465
235683,0.7208648
251293,0.7051593
199210,2.7941232
216072,2.7990708
233527,5.4883866
241848,2.880189
197166,6.6233773
202632,8.393635
199989,8.165025
211328,6.7355785
216138,4.836435
229836,4.810456
240096,4.386032
213981,4.333513
241031,2.8765805
220831,6.59026
214132,5.93391
248637,7.048413
243495,6.6978493
244054,11.323866
214781,4.877044
229744,6.9259644
199179,4.8660097
232292,6.172433
251938,4.688684
224300,5.932316
237250,4.696888
201302,4.305998
203845,4.294774
236506,3.9982796
240622,4.030738
198514,7.2058334
218731,7.857676
213171,4.8800654
219461,7.9941425
199398,4.131442
206019,3.5610595
208258,3.5745199
209209,4.2421
214437,4.5500913
216894,3.6020985
229743,3.5070999
231122,4.5909643
232014,1.9778323
232837,4.122883
233096,2.1350586
233432,3.2769039
236690,4.1143875
200738,5.2330046
205313,4.3489666
212648,5.2100034
223480,3.163947
225739,5.215557
226595,4.3133636
232094,3.1335888
242119,5.356166
242867,4.484459
245137,5.1049633
245945,3.2090988
247488,5.051111
248167,5.164042
252457,3.2028153
208455,2.2093577
221863,3.7846155
228209,2.1874778
206369,3.3070898
204852,2.5497377
213785,2.4324567
236412,3.496761
237422,3.537206
202969,4.4283285
246421,4.58187
206170,4.771725
212862,2.4669476
211977,7.1889687
219074,4.012608
201642,6.68597
214821,6.05802
218670,8.107971
220791,8.47212
199141,69.62123
202076,74.48445
201017,2.8390152
213561,3.4420726
234938,3.4107616
237446,2.7989173
203684,3.570563
216541,3.7533448
233501,3.7229843
242775,3.7014349
213019,4.077237
222557,1.8869901
243918,10.471983
200666,12.475009
240156,12.675914
213794,5.10839
227597,5.024503
211788,4.518834
233847,4.3979754
243058,4.2647033
243927,5.1214786
197475,7.4840283
212711,6.6591964
215235,7.554399
204636,1.2289333
204952,1.2019335
206561,1.5807377
209728,1.4823499
212584,1.6657829
222328,1.4744952
229070,2.2507658
237326,1.2997139
238705,2.2890959
245196,1.4037151
248436,1.4887882
249740,1.3767152
249878,1.3480699
250648,1.6691908
205844,3.0875168
221069,3.123957
241627,1.5726637
246025,1.538555
247516,1.3224444
252383,3.1064153
198233,3.9439375
201796,1.9201989
202359,1.4439014
205305,4.1483793
212165,1.4436382
214636,1.5118436
217364,0.69131035
218456,1.5144835
219638,3.2228985
221853,1.5323781
225916,1.9427702
228427,1.8658155
238683,5.3321695
238708,3.9580317
244122,1.4504793
245932,1.4542223
246332,1.8640083
234855,3.5442681
207533,1.0397829
225119,6.059623
208153,5.6280546
220166,4.211337
198896,4.1668816
200618,4.3652077
202583,5.739039
203429,5.14631
213383,4.9612617
213728,5.1376376
214265,5.746361
221089,5.762518
221149,4.4678063
224210,4.3619943
224364,4.09682
234296,4.1399775
247775,4.926822
250929,4.9443364
224296,4.7982574
224608,3.7831843
228269,5.14851
229041,4.8040586
233088,5.104511
239797,4.7671475
240559,4.8139324
199186,4.061861
202779,4.769886
205277,4.0687838
210476,4.3823466
213863,4.105404
216163,4.0569973
217602,4.110315
221272,4.784657
231596,4.2725706
235042,4.7911463
235597,4.0685496
250573,3.6856213
200854,1.763161
201915,3.4425006
202739,1.6799606
202802,1.649467
202945,4.7831826
204543,1.5117108
206793,1.7231793
213882,3.3089154
214714,1.6809338
215599,1.5122284
218790,3.9562874
220123,3.6672611
221733,2.3708124
221858,3.915848
222350,4.7729635
223756,3.736301
224285,1.6762282
224439,3.6268218
226831,1.7470818
235898,3.639421
236998,1.6499847
237761,1.7378906
239959,2.0407891
249217,1.6462522
249842,1.508496
250105,4.757877
250822,4.773846
251085,3.9284472
214802,5.52472
217808,4.3895435
229000,4.7420483
235223,5.572158
243554,4.4441743
245720,5.492593
201230,1.7754655
201304,1.7743804
206986,3.9774508
207773,6.387952
210236,1.5861111
213697,0.9791577
217999,1.5872151
220278,1.8331093
222745,1.9274198
228883,1.0647368
230254,6.609215
238175,6.6201544
240199,1.0583568
240925,1.5016357
241104,3.9535143
242362,1.585026
243743,1.895064
243964,1.776569
250879,1.9263347
252375,1.6936117
202685,4.4269505
228657,4.417129
234250,3.0365312
237043,4.3649883
205373,3.2813582
236822,3.3800704
204603,2.5452769
227494,4.5458236
201962,3.9393787
211692,3.8278346
213089,3.9204235
213596,3.8385632
214923,6.912055
217904,3.8906312
239028,3.9286501
241188,3.8928814
247202,3.892687
224391,6.331349
201103,4.481161
249180,4.3593445
197392,9.664292
209867,9.239837
237551,8.849873
247890,9.656145
198974,11.560822
209206,6.8799233
209405,12.390512
228706,10.255493
234862,9.990448
242849,9.270257
201150,10.765289
215471,11.736029
217107,6.9686375
220330,5.4110794
221506,5.4753776
247738,13.949169
249996,8.029706
208797,6.2270894
209251,6.457033
207097,5.9951806
235488,6.1353903
233118,25.922205
225334,31.52033
224228,35.959778
198956,7.1091895
218665,7.4922357
222696,7.1051664
227236,7.28039
227988,7.216832
238186,7.489661
245701,7.109765
209187,7.1500773
201754,8.078299
213015,7.43507
223753,7.502123
224761,8.067679
225338,7.484417
236277,7.5015473
237279,7.4463468
207635,6.3885183
238164,5.674012
197896,8.873464
205985,5.7086005
206437,2.4552774
230744,5.039917
201080,8.077314
211785,7.03098
223700,7.9992957
224930,7.5307384
225936,8.559409
227635,6.724475
228677,8.686614
229553,5.0639687
232631,5.4046774
241442,5.349404
242764,7.0124984
249462,5.18515
251694,7.576902
197602,6.4698596
198096,5.57766
198764,7.030887
205634,7.057248
208101,7.7532854
208962,7.1941442
211201,7.0693674
222259,7.3015723
223858,7.2934294
231776,7.1992517
238687,7.4332657
245381,7.239421
197857,10.012037
204775,5.3109055
208931,6.87101
210101,7.4860516
213965,8.20863
215999,8.272282
216866,6.688389
217111,5.4561524
220220,6.880107
221647,7.0567126
223623,6.8010345
227235,6.875683
227782,6.244724
230407,7.7809286
242109,5.8660536
249322,6.6824613
251978,6.9839926
200039,8.565208
202913,3.8946989
203956,7.7516327
204146,7.6347966
207104,7.3665533
207112,4.065878
210781,10.386041
212364,4.5154624
214677,8.264012
214695,4.284766
215338,4.2947893
217692,7.6620545
219542,7.084494
219605,10.493526
221861,11.394716
222307,4.6614795
222844,9.342925
222861,3.9238343
223467,12.042939
226042,8.384489
226154,12.590753
226368,4.8395514
227215,8.552863
229365,4.6514564
232444,8.361355
232723,10.332019
234094,9.333473
236570,4.861602
237236,11.24578
238640,4.094887
238914,11.269538
239347,8.938907
240769,9.513607
247058,4.321393
251913,10.312196
200865,9.955132
203214,9.876189
215830,9.786203
225853,10.2793665
228429,5.3950567
250823,7.705524
209106,7.665866
213298,7.9068317
225019,7.831258
240446,7.6968255
242129,4.2291236
242938,7.8473988
246512,9.967678
248471,15.0414095
205285,5.9983473
212606,5.1597567
222084,5.150119
226280,6.328132
234471,6.2727356
244314,5.1504526
247061,6.0199456
250958,6.027591
199094,6.459919
205518,6.2827225
206683,6.5767035
207136,5.5092916
213597,6.430833
232906,5.500493
233716,6.261124
241232,6.526019
241853,6.699737
249229,5.511178
202576,5.127838
209119,5.755504
215924,4.4799595
218419,4.2943954
220801,5.7319875
226750,4.3040333
230435,5.306719
231021,5.7535853
234293,5.174547
239062,4.472328
245392,4.481126
247978,4.2979407
198416,5.580593
199931,6.531527
200193,8.048853
200359,5.2752647
200527,6.5499725
200764,7.3402414
202241,5.283228
203032,5.181102
203475,9.109425
204409,6.846526
204433,7.461006
204691,5.2514334
205091,7.2536902
205689,5.5383105
207514,5.2895436
207978,7.3368435
212359,7.733042
215272,7.15545
215875,5.0684166
218361,5.107649
219606,5.388887
222717,8.018814
224658,5.4914646
227420,5.7706256
228253,6.3372374
228403,7.04159
229493,7.454417
230114,7.04058
230696,7.3733206
232369,7.279934
232908,5.243569
233263,5.7765474
233292,5.692397
233442,5.7644534
238098,5.406828
238486,6.8538036
238854,7.023194
241200,7.980121
246307,5.1834555
246878,6.806488
248649,5.471608
249154,5.7208934
249768,5.5833287
250542,7.1098514
251100,5.1551394
251374,7.457731
196854,5.727943
197494,7.317701
199363,9.864353
199434,6.9445443
199669,5.37551
201710,5.7562494
202213,4.989275
202796,9.921429
205451,5.133494
206210,8.09355
207144,6.0802717
208104,6.8200135
213499,5.1080966
214267,5.3557034
215062,5.1755037
217426,5.7482395
217697,4.942081
219014,7.1840153
220956,5.5802917
225483,6.2180076
225560,9.351229
228866,6.4314675
229647,5.0802293
236963,9.326467
238203,5.191717
238832,6.323274
241230,5.1620603
241279,6.7847395
243648,5.166206
244451,5.161797
244521,6.1161175
245680,9.973775
246870,5.1310244
247077,6.0144925
247349,6.4942527
197175,7.215849
198470,6.128608
199732,6.176978
200087,5.6942325
200848,6.9309406
201352,5.4792733
201437,5.437355
202002,5.469599
203210,5.7096376
204037,7.0557394
205880,6.9689665
205954,6.9446616
206972,5.713601
207501,5.62241
208398,5.547107
209329,5.4219646
212433,5.628866
212477,5.7149434
212891,7.041777
213066,1.5436945
213330,5.8891983
214425,4.8971477
214804,5.3433394
215707,5.5490527
215846,5.033541
216007,7.735447
216748,1.5513654
216882,6.0204563
217422,5.6632333
217908,5.3952436
218211,5.492409
219614,5.678197
221025,7.0199494
224406,5.492821
225168,5.8582554
225688,5.484046
226229,7.1382813
230709,6.7009645
231507,1.5289637
233639,5.4470305
233759,5.8088045
235911,6.4957666
236449,5.6389
236450,5.56153
237393,7.1190896
237800,6.9206624
238629,6.1992445
238680,6.1432805
240638,5.463868
240856,7.755766
240860,5.543322
242743,5.7393827
244865,5.2991605
248241,5.5587273
250226,6.1852975
250535,5.229752
196917,5.7471895
197267,5.315132
197543,6.371051
199037,8.913266
199953,5.593638
200298,5.9477816
200425,5.633273
200432,5.66256
201674,8.106205
202571,8.21539
205716,5.4900975
205946,5.279172
206310,5.4567585
206718,5.501168
206787,8.834601
207211,8.106205
207955,6.113526
208026,5.5012918
209064,5.8615274
209404,5.5563426
209729,5.696583
209846,5.899422
211347,7.9900317
211772,5.2105675
212004,6.6569395
212099,6.704536
213823,5.516913
213898,5.526293
214607,5.711888
215642,5.6693993
216035,5.550234
216470,5.36933
217001,5.890824
218406,5.50947
218627,5.7413316
219335,5.575761
220684,5.925472
220872,5.491714
220882,5.6784477
221016,5.531549
221901,6.0093927
221926,7.8956976
222071,4.1716356
222347,5.600531
222646,7.867378
222981,6.051714
223524,5.5920935
224580,5.5387716
225061,5.1870103
225251,5.8165784
225685,8.65923
225928,5.855107
226175,4.0771985
226535,4.66068
227831,5.583078
229058,5.65546
229180,6.0149813
230430,5.325573
230626,5.4644737
231888,5.814146
232581,5.475036
232890,5.5009184
233352,9.015588
233676,5.8063326
234532,7.5412374
236060,4.2010202
236635,5.4093137
238033,5.7886477
240297,7.1351438
240310,6.0466375
240484,5.5658374
241536,5.294686
241691,5.88741
241790,5.937856
242066,7.7224274
242439,5.546307
242615,5.6075244
243920,5.2063494
244031,5.3684134
244450,5.872338
245663,5.530178
249081,5.9199243
249527,5.3136578
249847,5.6090665
250362,8.834601
250920,7.545695
250967,5.4127946
251152,5.3762712
251761,5.544696
251917,5.721984
196865,5.706807
197000,5.7830553
197023,5.3611145
197413,4.1548824
197742,4.3017216
197784,5.0588565
198152,6.0135026
198366,5.415314
198533,5.5711126
198756,5.2400784
199365,5.3676443
200779,6.010273
200805,5.4326873
200849,5.585133
201349,2.846253
201670,5.639123
201708,5.579729
201750,6.486816
202004,4.2508044
202284,5.966833
202635,5.6353006
203011,5.32052
203602,5.977951
204373,5.2802577
204397,4.7962027
205000,5.639278
205460,5.4148936
205486,5.5160666
205931,5.2506466
207284,6.7894206
207356,5.327606
209441,8.234594
209674,5.1184025
210184,5.4732566
210340,5.7190137
210479,6.51116
211131,7.6888328
211216,5.5209618
211741,5.3965626
212996,4.50116
214270,5.645888
214893,5.7003546
215446,6.0043416
216018,4.3407865
216617,6.2195444
217302,5.570471
217348,5.3695064
217425,5.822742
217630,5.38935
217864,5.71493
218137,5.274448
218189,3.087494
219031,6.102815
219122,5.4688344
219200,5.8478007
219525,5.414991
220758,5.3367543
221001,5.881452
221602,5.3446093
223962,5.8021393
224302,7.3827753
224425,5.2992496
224662,6.5839663
225167,5.5934725
226978,5.4586926
227372,5.3507953
227421,5.3506126
228694,7.2911434
228879,5.327606
229472,6.305191
229488,6.356022
230687,5.3665147
230769,5.3195367
230923,5.4800262
231192,5.936226
231896,7.6385612
231962,6.0969954
232392,5.5497417
232548,6.1416693
232767,5.0450387
233960,6.87303
234111,5.3292923
234303,5.3336215
234417,5.3665147
234722,5.345353
235050,7.0308986
235357,7.99292
235564,5.59963
237455,5.5185447
237502,6.0853295
237952,8.781215
238193,2.7736897
238956,5.714462
239095,5.469878
239288,5.6630783
239729,6.4548326
239957,5.6281724
240106,5.708189
240229,5.0871334
240388,5.36881
241303,8.475741
242372,5.591871
242477,8.554395
242922,5.8654585
243215,5.2905188
243451,5.5567017
243904,4.2986746
245263,5.575493
245808,5.4871655
246404,6.300615
247161,7.2948947
248564,5.6713896
248616,5.4359202
249093,5.397485
249130,4.135275
249962,5.2516217
250580,5.5787067
250619,5.739807
250896,5.311614
250915,5.133716
252162,6.693919
252437,5.611656
197478,5.3790293
197771,5.322763
198526,5.4084396
199347,5.2082434
199531,4.875698
199591,5.4690495
199865,6.2419343
201387,6.323609
201853,5.784809
202782,5.2017493
204459,5.100581
204797,5.335226
205322,5.4790115
206581,6.825211
206630,4.9887137
207168,5.0785275
208816,5.4800506
209574,7.5058727
209727,6.1106873
209900,5.61485
210036,5.738117
210046,5.6898475
210108,7.491345
210589,5.8814607
210929,5.272728
211202,5.5610313
211414,5.4151235
211646,5.831095
213645,5.8985543
215587,7.9841485
215862,6.295353
216732,5.564237
221185,6.0841756
221720,6.2204323
222051,5.381176
222206,6.8676085
223678,5.4118533
224377,5.7309237
225979,5.3479185
227050,5.5206013
229033,6.7387743
230257,5.501379
230468,8.881194
231124,5.0139203
231400,5.5284624
231584,5.4993505
231634,5.781719
232986,5.668939
234090,5.602387
235843,5.5631037
236346,5.2656937
236677,7.175583
237310,5.8041983
237420,5.7108264
237543,5.7910385
237567,4.943925
238348,7.491345
239029,5.3235164
239462,7.470184
240052,6.295353
245659,5.1821723
245854,5.551792
246109,5.244228
246274,7.4903784
247041,5.3184814
250433,5.6884093
250733,5.4590335
252225,7.780529
227093,11.202513
200249,10.915686
205684,10.999995
218226,10.6817045
225000,9.921526
231186,11.70583
236859,10.991488
237737,10.907179
239311,10.999521
239825,10.690211
241355,14.563537
244731,10.9910145
246244,9.930033
252344,14.611659
208288,12.266214
216793,16.24759
220997,12.170852
225603,16.094238
226763,12.257708
230396,12.1793585
231247,12.166825
201615,11.247326
202072,12.918866
226439,11.385027
230417,11.247326
234742,11.385027
196867,10.750373
198706,9.108503
199442,9.524488
199676,11.141527
199945,10.7689495
203368,11.214623
205265,11.622588
207026,11.633595
210652,10.837924
217633,9.070683
218474,9.065186
219341,9.138879
221420,11.2332
222066,9.536752
223076,11.13973
226879,9.536074
229912,9.136228
230800,9.143307
233329,11.635392
234906,11.063752
250276,11.313459
251513,10.839721
220392,9.071633
231463,9.062427
248778,9.06594
196691,12.725815
197617,9.071713
197752,9.2988205
205898,11.209699
211945,9.077026
219318,12.662237
233343,9.766785
238378,12.79453
239556,9.466151
245025,12.226158
246929,9.059384
250791,9.378062
252320,9.508547
199518,7.4942894
204789,8.772488
209599,8.373423
219472,10.092177
222704,8.242695
222851,8.244957
227061,3.0480037
229995,8.773635
230910,8.242144
236486,3.04955
242268,8.246105
244115,8.769673
249027,8.217155
252724,8.38857
197527,12.8558
202920,13.806206
207553,9.892442
210255,7.2744546
217851,13.836748
227242,13.843859
231706,13.006982
232786,8.074841
240130,11.902071
241863,9.18065
252793,12.886342
200033,8.033525
203127,3.3745308
203499,3.6140325
207811,14.274143
207928,11.592275
210116,8.275471
219643,8.029941
226463,8.279055
237597,14.274143
243762,7.154967
252811,7.154967
211036,9.547152
217148,9.569709
233226,13.750242
240540,13.73456
242571,21.673283
245970,21.426996
198753,8.195483
214939,8.036041
230109,7.2852674
234653,8.037941
252098,7.256999
205808,7.237627
249189,7.1907325
221172,7.158088
250099,8.099665
199466,7.4130974
200685,10.787139
201465,7.232862
202652,7.274088
205796,7.215308
208185,7.2468886
210543,7.255982
219239,10.805727
219574,10.814628
219815,7.9700384
219968,7.2440357
221555,7.959451
224215,7.20281
227121,7.29464
229029,7.3500137
231443,7.3834515
232167,7.9878025
245903,9.32631
247937,9.3117485
248057,10.529373
252266,7.482369
252395,7.392564
197361,6.899466
201378,7.2655435
203180,6.8513837
207669,6.843268
208073,7.138627
210127,7.065679
211294,7.0226374
211807,7.252701
212943,6.899466
214479,10.57198
214631,6.872991
214704,7.030753
220222,7.265199
224340,6.9265985
225136,9.294838
227959,7.1148944
228240,10.341813
232935,9.460967
235632,6.939097
237628,7.054018
244097,7.0432515
251811,7.146743
252464,7.025762
198046,7.059174
205558,9.704754
206882,10.106441
207894,7.0894747
226566,11.027621
231442,7.2385283
232052,9.697693
238890,7.655445
239381,6.9633584
240966,9.791532
248686,7.0154486
249547,7.492562
250104,7.033481
197220,11.361157
220272,9.282545
229561,9.171564
232017,10.116943
236432,9.151487
237434,10.027957
238664,10.15283
246535,10.416971
205746,8.204666
210665,8.024629
211591,10.188057
228381,10.168426
200657,5.803604
204246,5.556728
206368,5.806389
244493,5.3336577
218967,5.3511415
219625,6.5047445
230049,6.0110774
237627,6.096419
241993,6.105847
243990,5.9846683
249256,5.3277135
250272,6.0998626
204865,6.535051
204980,5.592482
213553,7.037477
216032,6.228768
218170,6.4872212
218365,6.114851
